,time,headline,stock
2865,5/15/2017 3:00:00 PM,"Delta is Testing Facial Recognition Technology, Plans First Biometric-Based Self-Service Bag Drop in U.S.",dal
2866,5/12/2017 5:08:02 PM,BRIEF-Delta boosts connectivity between Rio De Janeiro & New York (DAL),dal
2867,5/12/2017 4:30:00 PM,Delta Boosts Connectivity between Rio de Janeiro and New York,dal
2868,5/12/2017 2:46:05 PM,"UPDATE 1-US Homeland Security: No announcement Friday on laptop ban expansion (DAL, UAL)",dal
2869,5/12/2017 2:16:13 PM,"US Homeland Security: No announcement Friday on laptop ban expansion (DAL, UAL)",dal
2870,5/11/2017 11:08:03 PM,"U.S. airlines meet with Homeland Security on expanding laptop ban (DAL, UAL)",dal
2871,5/11/2017 7:02:03 PM,"BRIEF-Delta Air Lines says relocation to LAX terminals 2,3 begins evening of May 12 (DAL)",dal
2872,5/11/2017 6:00:00 PM,"Delta's Relocation to LAX Terminals 2 and 3 Begins Evening of Friday, May 12",dal
2873,5/11/2017 5:36:07 PM,"UPDATE 2-Delta delays taking delivery of 10 A350 jets (DAL, BA, AER)",dal
2874,5/11/2017 4:30:05 PM,"UPDATE 1-Delta delays delivery of Airbus's wide-body aircraft (DAL, BA, AER)",dal
2875,5/11/2017 2:58:05 PM,Delta to order more Airbus A321-200 aircraft (DAL),dal
2876,5/11/2017 2:58:05 PM,BRIEF-Delta to expand Airbus A321-200 aircraft order defer 10 A350 deliveries (DAL),dal
2877,5/11/2017 2:30:00 PM,Delta to Expand Airbus A321-200 Aircraft Order; Defer 10 A350 Deliveries,dal
2878,5/11/2017 12:06:05 AM,"UPDATE 1-U.S. likely to expand airline laptop ban to Europe -government officials (UAL, DAL, RJAL)",dal
2879,5/10/2017 10:06:03 PM,"U.S. likely to expand airline laptop ban to Europe -government officials (UAL, DAL, RJAL)",dal
2880,5/10/2017 7:08:03 PM,"Video shows Southwest passengers fight aboard California flight (LUV, SAVE, UAL, DAL)",dal
2881,5/10/2017 3:43:12 PM,"Here's how major airlines rank when it comes to customer satisfaction (UAL, AAL, DAL)",dal
2882,5/9/2017 10:06:05 PM,"UPDATE 1-AerCap still sees good demand for most popular wide-body jets (AER, DAL, BA)",dal
2883,5/9/2017 3:00:00 PM,"Delta Air Lines Hosts May Analyst Meeting on May 11, 2017",dal
2884,5/8/2017 2:50:08 PM,"UPDATE 1-Buffett: United made 'terrible mistake' with dragged passenger-CNBC (BRK., UAL, DAL, LUV, ULVR, AAPL, V)",dal
2885,5/8/2017 2:22:03 PM,"BRIEF-Delta and Aeromexico to launch joint cooperation agreement (DAL, AEROMEX*)",dal
2886,5/8/2017 2:00:00 PM,Delta and Aeromexico to Launch Joint Cooperation Agreement,dal
2887,5/8/2017 2:00:00 PM,Delta and Aeromexico to Launch Joint Cooperation Agreement,dal
2888,5/7/2017 6:56:06 PM,"UPDATE 1-Buffett assails Wells Fargo, defends 3G at wide-ranging meeting (BRK., WFC, ULVR, UNA, DAL, LUV, UAL, IBM, AAPL, MSFT)",dal
2889,5/5/2017 7:10:03 PM,BRIEF-Delta Air Lines sets quarterly dividend of $0.2025 per share (DAL),dal
2890,5/5/2017 6:00:00 PM,Delta Air Lines Declares Quarterly Dividend,dal
2891,5/5/2017 1:55:08 PM,Delta apologizes for forcing family off flight,dal
2892,5/5/2017 8:30:10 AM,"UPDATE 1-Delta apologizes for forcing family off flight (DAL, UAL, LUV)",dal
2893,5/5/2017 12:06:07 AM,"Delta apologizes for ""booting"" passenger off flight (DAL, UAL, LUV)",dal
2894,5/4/2017 11:02:00 PM,"Delta statement regarding Flight 2222, Maui to Los Angeles, on April 23, 2017",dal
2895,5/4/2017 4:10:05 PM,"Bubble risks loom for Italy's small caps as new fund scheme sparks rally (MC, IMA, IP, DAL)",dal
2896,5/4/2017 5:48:07 AM,"BRIEF-Delta and Aeromexico strike multi-year deal with the Mexican national soccer team (DAL, AEROMEX*)",dal
2897,5/3/2017 12:05:00 PM,"Research Reports on Major Airlines Equities -- Delta Air Lines, American Airlines, United Continental, and Spirit Airlines",dal
2898,5/2/2017 10:46:02 PM,"US STOCKS-Wall St edges up on heavy earnings day; Fed on tap (F, GM, AAPL, DAL, ADM, CVS, COH)",dal
2899,4/28/2017 11:15:13 PM,BRIEF-Delta Air Lines CEO 2016 total compensation was  $12.6 mln (DAL),dal
2900,4/28/2017 10:15:11 PM,"U.S. airlines overhaul overbooking after United fiasco (UAL, JBLU, DAL, LUV)",dal
2901,4/28/2017 2:53:09 AM,"UPDATE 2-Boeing seeks U.S. anti-dumping probe against Bombardier jet (BA, BBD., DAL, UAL)",dal
2902,4/27/2017 8:36:32 PM,Here's why a Delta passenger was kicked off a plane for using the bathroom (DAL),dal
2903,4/27/2017 7:35:11 PM,"US STOCKS-Tech earnings lift Nasdaq to record high; S&P, Dow flat (MSFT, CMCSA, DAL, UAL)",dal
2904,4/27/2017 7:31:11 PM,"UPDATE 1-United to offer passengers up to $10,000 to surrender seats (UAL, DAL)",dal
2905,4/27/2017 6:31:09 PM,"American Airlines delays Boeing, Airbus jet deliveries (BA, DAL)",dal
2906,4/27/2017 5:55:10 PM,"US STOCKS-Tech earnings power Nasdaq to record high; S&P, Dow flat (MSFT, CMCSA, DAL, UAL)",dal
2907,4/27/2017 4:21:11 PM,"US STOCKS-Wall St little changed with eyes on earnings (CMCSA, BMY, DAL, UAL, MSFT, AMZN)",dal
2908,4/27/2017 3:09:06 PM,"UPDATE 1-American Airlines defers delivery of Airbus, Boeing aircraft (DAL, BA)",dal
2909,4/27/2017 10:03:22 AM,Empty Pearl River Delta branches a check on HSBC's China plan,dal
2910,4/27/2017 7:45:08 AM,"United to offer passengers up to $10,000 to surrender seats (UAL, DAL)",dal
2911,4/26/2017 3:30:00 PM,"Delta Launches LSTN Headphones in Premium Cabins, Gives the Gift of Hearing to Those in Need",dal
2912,4/26/2017 1:11:08 PM,"Europe lures rare diesel cargoes from U.S. East Coast (DAL, BP., KMI)",dal
2913,4/25/2017 6:55:00 PM,Delta Builds on Position as the Leading Global Carrier in Boston,dal
2914,4/25/2017 4:51:08 PM,"UPDATE 1-Emirates chairman says demand 'holding' on U.S. routes not hit by cuts (UAL, DAL)",dal
2915,4/25/2017 3:00:00 PM,Delta Enables Seamless On-Demand Helicopter Transfers between Manhattan and Planeside at New York's JFK Airport with BLADE,dal
2916,4/24/2017 1:51:06 PM,"UPDATE 1-Qatar Airways to start San Francisco flights, closes in on Italy deal (UAL, DAL)",dal
2917,4/24/2017 12:31:05 PM,"St. Louis wins U.S. approval to explore airport privatization (LUV, DAL, UAL, JBLU)",dal
2918,4/20/2017 10:05:04 PM,"UPDATE 1-Lufthansa departures briefly hit by computer outage - airport staff (LHA, AF, UAL, DAL, AMS)",dal
2919,4/20/2017 12:01:03 AM,"UPDATE 1-United Airlines says it will testify at House hearing (UAL, LUV, DAL)",dal
2920,4/19/2017 11:15:04 PM,U.S. House panel to hold hearing on consumer airline issues,dal
2921,4/19/2017 9:00:49 PM,"American, Delta, and United Airlines slam Emirates' decision to scale back service in the US (UAL, DAL, AAL)",dal
2922,4/19/2017 1:11:03 PM,"RPT-E. Coast refiner shuns Bakken delivery as Dakota Access Pipeline starts (ETP, DAL)",dal
2923,4/19/2017 7:15:06 AM,"E. Coast refiner shuns Bakken delivery as Dakota Access Pipeline starts (ETP, DAL)",dal
2924,4/18/2017 7:25:03 AM,"Italy - Factors to watch on April 18 (ENI, ATL, MQG, UCG, ISP, G, TIT, MS, DISCA, PRI, UKX, DAL, REC, ITM)",dal
2925,4/17/2017 10:45:05 PM,"UPDATE 2-BP accuses Monroe Energy of wrongfully terminating contract: filing (BP., DAL)",dal
2926,4/15/2017 1:22:49 AM,"United is under fire for denying passengers — but its competitors are even worse (UAL, DAL, AAL)",dal
2927,4/13/2017 10:45:04 PM,"Rockwell Collins aims to sell more seats directly to Boeing, Airbus (COL, BA, DAL)",dal
2928,4/13/2017 8:00:00 PM,Delta celebrates 13th Global Build with Habitat for Humanity in Mexico,dal
2929,4/13/2017 6:00:00 PM,Delta Air Lines' Board of Directors Announces Annual Meeting Date,dal
2930,4/13/2017 5:59:02 PM,"Airlines defend overbooking after United incident (UAL, DAL, JBLU, RY4B)",dal
2931,4/13/2017 12:33:00 AM,"US STOCKS-Wall St ends lower; Trump comments dampen sentiment late (C, JPM, DAL)",dal
2932,4/12/2017 9:11:01 PM,"US STOCKS-Wall St down as geopolitical fears cause risk-off trade (C, JPM, DAL)",dal
2933,4/12/2017 7:34:55 PM,"US STOCKS-Wall St down as geopolitical risks trigger rush to safety (WFC, BAC, GE, UNP, BA, C, JPM, TSCO, DAL)",dal
2934,4/12/2017 5:55:15 PM,"BRIEF-Delta Air says yields and demand remain strong heading into peak summer - Conf call (DAL, BA)",dal
2935,4/12/2017 5:39:05 PM,"US STOCKS-Wall St slips as geopolitical risks gather, earnings loom (JPM, C, WFC, QCOM, DAL)",dal
2936,4/12/2017 4:26:55 PM,"US STOCKS-Wall St dips as geopolitical risks linger, earnings loom (JPM, C, WFC, QCOM, AVGO, DAL)",dal
2937,4/12/2017 3:05:34 PM,"US STOCKS-Wall St set to open flat; geopolitics, earnings in focus (JPM, C, WFC, WFM, AMZN, DAL)",dal
2938,4/12/2017 2:13:09 PM,UPDATE 1-Delta Air beats Wall Street profit estimates (DAL),dal
2939,4/12/2017 1:45:11 PM,BRIEF-Delta Air Lines reports qtrly earnings per diluted share $0.82 (DAL),dal
2940,4/12/2017 1:00:00 PM,Delta Air Lines Announces March Quarter Profit,dal
2941,4/11/2017 3:21:05 PM,UPDATE 1-American Airlines raises forecast for key revenue metric (DAL),dal
2942,4/11/2017 12:46:57 PM,BRIEF-Delta Air Lines says Thomas Donilon resigned from board (DAL),dal
2943,4/11/2017 12:01:03 AM,"UPDATE 1-United Air raises forecast for 1st-qtr flight capacity (UAL, DAL)",dal
2944,4/7/2017 10:08:57 PM,Atlanta storm halts thousands of Delta Air flights (DAL),dal
2945,4/6/2017 5:00:00 PM,Delta Air Lines Announces Webcast of March Quarter 2017 Financial Results,dal
2946,4/4/2017 10:56:50 PM,"US STOCKS-Wall St flat as investors await China meeting, earnings season (RL, JWN, DAL)",dal
2947,4/4/2017 4:28:49 PM,UPDATE 1-Delta Air cuts forecast for key revenue metric (DAL),dal
2948,4/4/2017 4:14:49 PM,Delta Air cuts forecast for key revenue metric,dal
2949,4/4/2017 3:34:06 PM,"BRIEF-Delta Air Lines says March total system ASMS 21.16 billion, up 1 pct (DAL)",dal
2950,4/4/2017 3:00:00 PM,Delta Reports Financial and Operating Performance for March 2017,dal
2951,3/31/2017 5:14:48 PM,BRIEF-Delta Air Lines to begin selling Delta Comfort+ on CRJ-200 aircraft beginning April 1 (DAL),dal
2952,3/31/2017 4:35:00 PM,Delta Comfort+ now offered on CRJ-200 aircraft,dal
2953,3/30/2017 11:48:52 PM,BRIEF-Delta Air Lines files for resale of common stock of up to 15.32 mln shares by the Delta Master Trust - SEC filing (DAL),dal
2954,3/29/2017 7:02:49 AM,"BRIEF-Delta and Korean Air to expand partnership (DAL, 003490)",dal
2955,3/29/2017 6:30:00 AM,Delta and Korean Air to Expand Partnership,dal
2956,3/28/2017 9:42:00 PM,"Trump's laptop ban could be great for European airlines (AAL, DAL, UAL)",dal
2957,3/28/2017 4:48:49 AM,"China Southern Airlines' shares jump after American Airlines buy-in (DAL, 600029)",dal
2958,3/28/2017 4:36:49 AM,"UPDATE 1-China Southern Airlines to sell $200 mln shares to American Airlines (600029, DAL, 600115)",dal
2959,3/28/2017 1:32:51 AM,"Virgin Atlantic braced for losses in 2017 as headwinds pick up (DAL, C6L, NAS, WJA, IAG, LHA, EZJ)",dal
2960,3/27/2017 10:46:47 PM,"How two teens in leggings became a PR mess for United Airlines (UAL, DAL)",dal
2961,3/27/2017 6:52:50 AM,"UPDATE 1-China Southern in talks over American Airlines tie-up (600029, DAL)",dal
2962,3/25/2017 12:00:46 AM,U.S. oil refiners push for biofuels overhaul at White House,dal
2963,3/24/2017 10:32:48 PM,BRIEF-Dalmac Energy reports Q3 revenues of $4.3 million (DAL),dal
2964,3/24/2017 12:05:00 PM,"Research Reports on Major Airlines Equities -- Delta Air, American Airlines, United Continental, and Spirit Airlines",dal
2965,3/24/2017 9:29:09 AM,"Exclusive: HSBC to boost China staff by up to 1,000 in 2017, mostly in Pearl River Delta",dal
2966,3/23/2017 8:48:45 PM,BRIEF-Delta plans new daily nonstop service between New York-JFK and Rio De Janeiro (DAL),dal
2967,3/23/2017 8:21:00 PM,"Delta Plans New Daily Nonstop Service between New York-JFK and Rio de Janeiro, Brazil",dal
2968,3/23/2017 8:15:00 PM,"Delta Plans New Daily Nonstop Service between New York-JFK and Rio de Janeiro, Brazil",dal
2969,3/23/2017 5:12:45 PM,UPDATE 2-U.S.-Israeli teen arrested in Israel over bomb threats to Jewish centres (DAL),dal
2970,3/21/2017 11:15:00 PM,Delta's Relocation to LAX Terminals 2 and 3 Scheduled for May 12-17 in First Step of Planned $1.9 Billion Delta Sky Way at LAX,dal
2971,3/20/2017 6:02:44 PM,BRIEF-Delta to begin Seattle to Chicago-O'hare service in June 2017 (DAL),dal
2972,3/20/2017 5:00:00 PM,Delta to Begin Seattle to Chicago-O'Hare Service in June 2017,dal
2973,3/18/2017 3:49:09 PM,"Why the White House is ignoring the nastiest feud in the airline industry (UAL, DAL, AAL)",dal
2974,3/17/2017 7:12:46 PM,"BA owner IAG to launch low-cost flights from Barcelona in June (IAG, DAL, NAS, WJA)",dal
2975,3/16/2017 10:34:44 PM,Trump air traffic control proposal draws mixed reviews,dal
2976,3/15/2017 6:16:46 PM,"UPDATE 3-Flight cancellations persist as storm weakens in U.S. Northeast (UAL, DAL)",dal
2977,3/15/2017 12:00:28 AM,U.S. airlines get heat from passengers over snowstorm cancellations,dal
2978,3/14/2017 5:29:26 PM,Exclusive: Delta hires consultant to study refinery options - sources,dal
2979,3/14/2017 2:26:23 PM,"BRIEF-Delta introduces one-of-a-kind alessi-designed serviceware at 30,000 feet (DAL)",dal
2980,3/14/2017 2:00:00 PM,"Delta Introduces One-Of-A-Kind Alessi-Designed Serviceware at 30,000 feet",dal
2981,3/14/2017 11:58:26 AM,"UPDATE 1-Blizzard rolls into northeast U.S.; flights canceled, schools shut (JBLU, DAL, UAL)",dal
2982,3/14/2017 7:36:23 AM,"Blizzard rolls into northeast U.S.; flights canceled, schools shut (JBLU, DAL, UAL)",dal
2983,3/13/2017 2:20:23 PM,BRIEF-Delta completes cash tender offer for additional shares of Grupo Aeroméxico (DAL),dal
2984,3/13/2017 1:30:00 PM,Delta Successfully Completes Cash Tender Offer for Additional Shares of Grupo Aeroméxico,dal
2985,3/13/2017 11:18:23 AM,BRIEF-Delta Air Lines says offering $1 billion aggregate principal amount of 2.875% notes due 2020 (DAL),dal
2986,3/10/2017 6:14:22 PM,"U.S. refiners' biofuel bill soars to record high as debate heats up (VLO, CVI, MPC, TSO, CASY, CLMT, HFC, CVE, WNR, DAL, ALJ, DK)",dal
2987,3/9/2017 11:18:22 PM,"American Air lowers key revenue guidance, sending shares down (DAL, LUV, UAL)",dal
2988,3/9/2017 10:52:27 PM,"Delta's CEO sounds optimistic note for 2017; hopes to meet Buffett (DAL, BRK., UAL, LUV)",dal
2989,3/9/2017 4:30:22 PM,"Emirates to launch Dubai-Athens-Newark route despite U.S. protests (DAL, UAL)",dal
2990,3/9/2017 2:30:00 PM,Fortune names Delta one of the 100 Best Companies to Work For,dal
2991,3/8/2017 5:42:22 PM,"INSIGHT-'It's like kumbaya': Trump's genial private meetings with CEOs jar with public attacks (JNJ, MRK, LLY, CELG, AMGN, GM, F, CPB, TGT, LUV, UAL, DAL)",dal
2992,3/7/2017 3:31:00 PM,"Covered Call reports for Bank of America, Centurylink, Delta Airlines, Microsoft, Exxon Mobil, and more!",dal
2993,3/6/2017 10:10:21 PM,"RPT-UPDATE 5-Buffett's Berkshire more than doubled its stake in Apple -CNBC (BRK., AAPL, DAL, LUV, UAL, ULVR, AMZN, UNA, IBM)",dal
2994,3/6/2017 10:08:21 PM,"CORRECTED-(OFFICIAL)-Buffett says Berkshire owns 133 mln shares of Apple -CNBC (BRK., AAPL, DAL, LUV, UAL, ULVR, AMZN)",dal
2995,3/6/2017 7:00:21 PM,"White House weighs U.S. biofuels program change, no position yet -official",dal
2996,3/6/2017 6:16:53 PM,"Airline stocks slide as Delta warns on margin pressures (DAL, LUV, AAL, JBLU, UAL)",dal
2997,3/6/2017 5:26:53 PM,"Airline stocks slide as Delta warns on margin pressures (DAL, LUV, AAL, JBLU, UAL)",dal
2998,3/6/2017 5:25:40 PM,"Airline stocks slide as Delta warns on margin pressures (DAL, LUV, AAL, JBLU, UAL)",dal
2999,3/6/2017 3:30:21 PM,"BRIEF-Delta Air Lines sees March quarter passenger unit revenue to be about flat yoy (DAL, AXP)",dal
3000,3/6/2017 3:14:23 PM,"UPDATE 1-Delta Air cuts Q1 operating margin forecast, citing higher costs (DAL)",dal
3001,3/6/2017 2:42:21 PM,Delta Air expects key revenue metric at low end of forecast (DAL),dal
3002,3/3/2017 9:14:20 PM,U.S. suspends Obama airline transparency review,dal
3003,3/3/2017 8:56:20 PM,"UPDATE 1-U.S. suspends Obama airline transparency review (UAL, LUV, DAL)",dal
3004,3/3/2017 12:02:19 AM,"UPDATE 1-Top Avianca shareholder Efromovich says deal with United 'will happen' (UAL, DAL)",dal
3005,3/2/2017 11:20:22 PM,U.S. proposes awarding five air carriers new Mexico City slots,dal
3006,3/2/2017 11:20:22 PM,"UPDATE 1-U.S. proposes awarding five air carriers new Mexico City slots (JBLU, LUV, AEROMEX*, DAL, ALK)",dal
3007,3/2/2017 11:00:20 PM,"Top Avianca shareholder Efromovich says deal with United 'will happen' (UAL, DAL)",dal
3008,3/2/2017 10:26:20 PM,"Oil, biofuels groups urge U.S. EPA deny refiner requests to tweak RFS program",dal
3009,3/2/2017 7:28:20 PM,BRIEF-Delta to stop flying MD-88 aircraft on a scheduled basis at Laguardia Airport (DAL),dal
3010,3/2/2017 6:30:00 PM,"Delta to fly newer, quieter, more efficient aircraft at New York's LaGuardia Airport",dal
3011,3/2/2017 6:00:00 PM,Delta introduces enhanced boarding process in Atlanta,dal
3012,3/2/2017 3:38:00 PM,UATP Partners With Trustly To Offer Airlines Secure Online Bank Payments,dal
3013,3/2/2017 3:30:20 PM,BRIEF-Delta says Feb total system RPMs were 14.14 billion (DAL),dal
3014,3/2/2017 3:00:00 PM,Delta Reports Financial and Operating Performance for February 2017,dal
3015,3/1/2017 7:20:19 PM,"BRIEF-Delta cargo launches GPS tracking, same-day shipments - website (DAL)",dal
3016,2/28/2017 11:58:14 AM,"Deals of the day-Mergers and acquisitions (ISP, 9437, FRO, DHT, BLND, WOR)",dal
3017,2/27/2017 8:37:08 PM,"Warren Buffett says this is one behavior that causes airlines to go broke (AAL, DAL, UAL, LUV)",dal
3018,2/27/2017 7:00:00 PM,Delta Air Lines to Present at Raymond James 38th Annual Institutional Investors Conference,dal
3019,2/27/2017 2:20:14 PM,"Here are Warren Buffett's most valuable investments (BRKA, BRKB, KO, AXP, AAPL, DAL, GS, IBM, PSX, LUV, WFC, HNZ)",dal
3020,2/24/2017 10:41:53 PM,"Warren Buffett is investing $8 billion in an industry he once called a 'death trap' (AAL, LUV, DAL, UAL)",dal
3021,2/24/2017 10:10:12 PM,Buffett expected to tout passive investing in Berkshire annual letter,dal
3022,2/24/2017 9:00:00 PM,Delta Names New Seattle Vice President,dal
3023,2/23/2017 9:50:15 PM,"BRIEF-INNOVATIVE SOLUTIONS AND SUPPORT ANNOUNCES SETTLEMENT LAWSUIT WITH DELTA AIR LINES (DAL, ISSC)",dal
3024,2/22/2017 12:58:12 AM,"BRIEF-Aeromexico's board issue opinion on Delta Air Lines' tender offer (AEROMEX*, DAL)",dal
3025,2/22/2017 12:36:12 AM,"Aeromexico board says Delta offer for shares ""fair"" (AEROMEX*, DAL)",dal
3026,2/22/2017 12:04:15 AM,Aeromexico board says Delta offer for shares 'fair',dal
3027,2/20/2017 3:36:15 PM,"Warren Buffett's $10 billion airline investment reveals everything you need to know about the industry (AAL, UAL, DAL, LUV)",dal
3028,2/17/2017 5:35:24 PM,Delta is bringing back a free perk that it got rid of years ago (DAL),dal
3029,2/16/2017 3:25:42 PM,Delta Air Lines just gave employees another $1 billion reward (DAL),dal
3030,2/15/2017 10:28:11 PM,"'More mellow' on Trump; not 'crazy' on Apple -Berkshire's Munger (VRX, LUV, UAL, AAPL, BRK., DAL, DJCO, WFC, AXP)",dal
3031,2/15/2017 9:10:11 PM,"BRIEF-Charlie Munger says has mellowed on Trump; Buffett not crazy buying Apple, airlines (VRX, WFC, LUV, UAL, AAPL, BRK., DAL, BRK.)",dal
3032,2/15/2017 5:09:25 PM,"Airlines are rallying after Warren Buffett loads up (LUV, AAL, DAL)",dal
3033,2/15/2017 4:11:06 PM,"Airlines are rallying after Warren Buffett loads up (LUV, AAL, DAL)",dal
3034,2/15/2017 2:38:18 PM,"10 things you need to know before the opening bell (SPY, SPX, QQQ, DIA, TWTR, HUM, CI, ANTHM, DAL, LUV, AAL)",dal
